File,Gaussian_Peak_Count
ossifragus_00237_1.wav,1
ossifragus_00239_1.wav,1
ossifragus_00239_10.wav,2
ossifragus_00239_2.wav,1
ossifragus_00239_3.wav,2
ossifragus_00239_4.wav,1
ossifragus_00239_5.wav,1
ossifragus_00239_6.wav,2
ossifragus_00239_7.wav,1
ossifragus_00239_8.wav,3
ossifragus_00239_9.wav,1
ossifragus_00240_1.wav,0
ossifragus_00241_1.wav,2
ossifragus_00243_1.wav,3
ossifragus_00243_2.wav,5
ossifragus_00243_3.wav,3
ossifragus_00243_4.wav,14
ossifragus_00243_5.wav,2
ossifragus_00247_1.wav,1
ossifragus_00247_2.wav,4
ossifragus_00247_3.wav,2
ossifragus_00247_4.wav,5
ossifragus_00247_5.wav,4
ossifragus_00247_6.wav,4
ossifragus_00248_1.wav,2
ossifragus_00248_2.wav,1
ossifragus_00248_3.wav,2
ossifragus_00248_4.wav,3
ossifragus_00248_5.wav,3
ossifragus_00248_6.wav,3
ossifragus_00249_1.wav,2
ossifragus_00249_2.wav,4
ossifragus_00250_1.wav,1
ossifragus_00251_1.wav,3
ossifragus_00252_1.wav,3
ossifragus_00254_1.wav,2
ossifragus_00254_2.wav,2
ossifragus_00254_3.wav,2
ossifragus_00254_4.wav,2
ossifragus_00254_5.wav,4
ossifragus_00255_1.wav,4
ossifragus_00256_1.wav,1
ossifragus_00256_2.wav,1
ossifragus_00256_3.wav,2
ossifragus_00257_1.wav,2
ossifragus_00257_2.wav,1
ossifragus_00257_3.wav,3
ossifragus_00257_4.wav,4
ossifragus_00257_5.wav,3
ossifragus_00257_6.wav,2
ossifragus_00258_1.wav,2
ossifragus_00258_2.wav,3
ossifragus_00258_3.wav,3
ossifragus_00259_1.wav,1
ossifragus_00261_1.wav,3
ossifragus_00261_2.wav,4
ossifragus_00261_3.wav,3
ossifragus_00261_4.wav,2
ossifragus_00261_5.wav,1
ossifragus_00262_1.wav,2
ossifragus_00262_10.wav,1
ossifragus_00262_2.wav,2
ossifragus_00262_3.wav,2
ossifragus_00262_4.wav,3
ossifragus_00262_5.wav,1
ossifragus_00262_6.wav,0
ossifragus_00262_7.wav,1
ossifragus_00262_8.wav,1
ossifragus_00262_9.wav,1
ossifragus_00263_1.wav,1
ossifragus_00263_2.wav,2
ossifragus_00263_3.wav,1
ossifragus_00264_1.wav,1
ossifragus_00264_2.wav,1
ossifragus_00265_1.wav,7
ossifragus_00265_2.wav,1
ossifragus_00265_3.wav,3
ossifragus_00267_1.wav,3
ossifragus_00267_10.wav,1
ossifragus_00267_11.wav,2
ossifragus_00267_12.wav,1
ossifragus_00267_13.wav,4
ossifragus_00267_14.wav,1
ossifragus_00267_2.wav,4
ossifragus_00267_3.wav,2
ossifragus_00267_4.wav,2
ossifragus_00267_5.wav,1
ossifragus_00267_6.wav,2
ossifragus_00267_7.wav,3
ossifragus_00267_8.wav,1
ossifragus_00267_9.wav,4
ossifragus_00268_1.wav,1
ossifragus_00268_2.wav,2
ossifragus_00268_3.wav,1
ossifragus_00268_4.wav,1
ossifragus_00268_5.wav,1
ossifragus_00268_6.wav,1
ossifragus_00268_7.wav,1
ossifragus_00269_1.wav,1
ossifragus_00270_1.wav,1
ossifragus_00271_1.wav,5
ossifragus_00271_2.wav,1
ossifragus_00271_3.wav,3
ossifragus_00275_1.wav,2
ossifragus_00275_2.wav,1
ossifragus_00276_1.wav,2
ossifragus_00276_2.wav,2
ossifragus_00277_1.wav,1
ossifragus_00277_2.wav,3
ossifragus_00278_1.wav,2
ossifragus_00278_2.wav,1
ossifragus_00279_1.wav,1
ossifragus_00279_2.wav,1
ossifragus_00283_1.wav,8
ossifragus_00284_1.wav,5
ossifragus_00284_2.wav,1
ossifragus_00284_3.wav,5
ossifragus_00284_4.wav,1
ossifragus_00285_1.wav,2
ossifragus_00285_2.wav,2
ossifragus_00285_3.wav,2
ossifragus_00285_4.wav,2
ossifragus_00285_5.wav,2
ossifragus_00285_6.wav,3
ossifragus_00286_1.wav,4
ossifragus_00286_2.wav,2
