File,Gaussian_Peak_Count
brachyrynchos_00298_3.wav,2
brachyrynchos_00298_4.wav,2
brachyrynchos_00298_5.wav,4
brachyrynchos_00298_6.wav,2
brachyrynchos_00298_7.wav,3
brachyrynchos_00299_1.wav,3
brachyrynchos_00299_2.wav,2
brachyrynchos_00300_1.wav,1
brachyrynchos_00300_2.wav,2
brachyrynchos_00301_1.wav,4
brachyrynchos_00301_2.wav,18
brachyrynchos_00302_1.wav,4
brachyrynchos_00302_2.wav,3
brachyrynchos_00302_3.wav,5
brachyrynchos_00302_4.wav,3
brachyrynchos_00302_5.wav,2
brachyrynchos_00302_6.wav,3
brachyrynchos_00302_7.wav,2
brachyrynchos_00302_8.wav,2
brachyrynchos_00302_9.wav,1
brachyrynchos_00303_1.wav,6
brachyrynchos_00303_2.wav,3
brachyrynchos_00303_3.wav,4
brachyrynchos_00303_4.wav,3
brachyrynchos_00303_5.wav,4
brachyrynchos_00303_6.wav,4
brachyrynchos_00304_1.wav,6
brachyrynchos_00304_2.wav,2
brachyrynchos_00304_3.wav,6
brachyrynchos_00304_4.wav,3
brachyrynchos_00304_5.wav,2
brachyrynchos_00304_6.wav,13
brachyrynchos_00304_7.wav,4
brachyrynchos_00304_8.wav,7
brachyrynchos_00304_9.wav,7
brachyrynchos_00305_1.wav,2
brachyrynchos_00306_1.wav,3
brachyrynchos_00306_2.wav,2
brachyrynchos_00306_3.wav,2
brachyrynchos_00306_4.wav,1
brachyrynchos_00306_5.wav,2
brachyrynchos_00306_6.wav,2
brachyrynchos_00306_7.wav,3
brachyrynchos_00306_8.wav,3
brachyrynchos_00307_1.wav,4
brachyrynchos_00308_1.wav,4
brachyrynchos_00309_1.wav,5
brachyrynchos_00309_2.wav,3
brachyrynchos_00309_3.wav,8
brachyrynchos_00309_4.wav,4
brachyrynchos_00309_5.wav,4
brachyrynchos_00309_6.wav,8
brachyrynchos_00309_7.wav,6
brachyrynchos_00310_1.wav,10
brachyrynchos_00310_2.wav,1
