File,Gaussian_Peak_Count
corax_00348_1.wav,5
corax_00348_10.wav,3
corax_00348_11.wav,1
corax_00348_12.wav,0
corax_00348_13.wav,3
corax_00348_14.wav,4
corax_00348_15.wav,1
corax_00348_16.wav,1
corax_00348_17.wav,2
corax_00348_18.wav,3
corax_00348_19.wav,1
corax_00348_2.wav,2
corax_00348_20.wav,2
corax_00348_21.wav,0
corax_00348_3.wav,2
corax_00348_4.wav,2
corax_00348_5.wav,3
corax_00348_6.wav,1
corax_00348_7.wav,2
corax_00348_8.wav,4
corax_00348_9.wav,2
corax_00349_1.wav,4
corax_00349_10.wav,1
corax_00349_2.wav,1
corax_00349_3.wav,1
corax_00349_4.wav,2
corax_00349_5.wav,2
corax_00349_6.wav,1
corax_00349_7.wav,2
corax_00349_8.wav,4
corax_00349_9.wav,1
corax_00350_1.wav,9
corax_00353_1.wav,3
corax_00354_1.wav,4
corax_00356_1.wav,2
corax_00356_2.wav,5
corax_00356_3.wav,2
corax_00357_1.wav,2
corax_00357_2.wav,3
corax_00358_1.wav,3
corax_00358_2.wav,5
corax_00359_1.wav,1
corax_00364_1.wav,2
corax_00366_1.wav,3
corax_00366_2.wav,2
corax_00366_3.wav,3
corax_00366_4.wav,8
corax_00366_5.wav,4
corax_00366_6.wav,7
corax_00366_7.wav,5
corax_00366_8.wav,2
corax_00366_9.wav,2
corax_00367_1.wav,3
corax_00368_1.wav,5
corax_00368_2.wav,6
corax_00368_3.wav,2
corax_00368_4.wav,2
corax_00369_1.wav,1
corax_00369_2.wav,2
corax_00370_1.wav,3
corax_00371_1.wav,6
corax_00371_2.wav,4
corax_00371_3.wav,3
corax_00373_1.wav,4
corax_00373_2.wav,4
corax_00373_3.wav,2
corax_00374_1.wav,3
corax_00374_2.wav,3
corax_00374_3.wav,3
corax_00375_1.wav,1
corax_00375_2.wav,1
corax_00378_1.wav,1
corax_00378_2.wav,4
corax_00379_1.wav,2
corax_00381_1.wav,4
corax_00381_2.wav,5
corax_00382_1.wav,5
corax_00382_2.wav,3
corax_00382_3.wav,3
corax_00382_4.wav,3
corax_00382_5.wav,5
corax_00382_6.wav,4
corax_00384_1.wav,2
corax_00386_1.wav,1
corax_00387_1.wav,3
corax_00387_2.wav,5
corax_00389_1.wav,1
corax_00390_1.wav,3
corax_00390_2.wav,2
corax_00393_1.wav,3
corax_00393_2.wav,1
corax_00393_3.wav,1
corax_00393_4.wav,1
corax_00393_5.wav,2
corax_00394_1.wav,3
corax_00399_1.wav,1
corax_00399_2.wav,4
corax_00399_3.wav,5
corax_00400_1.wav,1
corax_00400_2.wav,3
corax_00400_3.wav,6
corax_00400_4.wav,2
corax_00400_5.wav,2
corax_00400_6.wav,2
corax_00400_7.wav,1
corax_00400_8.wav,4
corax_00400_9.wav,2
corax_00401_1.wav,3
corax_00405_1.wav,2
corax_00405_2.wav,2
corax_00406_1.wav,1
corax_00406_2.wav,4
corax_00407_1.wav,0
corax_00409_1.wav,0
corax_00412_1.wav,2
corax_00413_1.wav,2
corax_00413_2.wav,1
corax_00414_1.wav,1
corax_00414_2.wav,3
corax_00415_1.wav,6
corax_00415_2.wav,3
corax_00415_3.wav,1
corax_00417_1.wav,3
corax_00417_2.wav,4
corax_00419_1.wav,3
corax_00419_2.wav,4
corax_00420_1.wav,3
corax_00420_10.wav,0
corax_00420_11.wav,1
corax_00420_12.wav,2
corax_00420_13.wav,1
corax_00420_14.wav,1
corax_00420_15.wav,1
corax_00420_16.wav,1
corax_00420_17.wav,4
corax_00420_18.wav,1
corax_00420_19.wav,2
corax_00420_2.wav,4
corax_00420_3.wav,3
corax_00420_4.wav,1
corax_00420_5.wav,2
corax_00420_6.wav,1
corax_00420_7.wav,2
corax_00420_8.wav,6
corax_00420_9.wav,1
corax_00421_1.wav,0
corax_00421_10.wav,2
corax_00421_11.wav,1
corax_00421_12.wav,1
corax_00421_13.wav,1
corax_00421_14.wav,1
corax_00421_15.wav,1
corax_00421_16.wav,1
corax_00421_17.wav,1
corax_00421_2.wav,1
corax_00421_3.wav,2
corax_00421_4.wav,2
corax_00421_5.wav,1
corax_00421_6.wav,1
corax_00421_7.wav,1
corax_00421_8.wav,2
corax_00421_9.wav,1
corax_00422_1.wav,2
corax_00422_2.wav,1
corax_00422_3.wav,3
corax_00422_4.wav,1
corax_00422_5.wav,3
corax_00422_6.wav,2
corax_00424_1.wav,2
corax_00425_1.wav,2
corax_00426_1.wav,2
corax_00426_2.wav,3
corax_00426_3.wav,1
corax_00426_4.wav,2
corax_00430_1.wav,1
corax_00430_2.wav,1
corax_00430_3.wav,3
corax_00430_4.wav,2
corax_00431_1.wav,2
corax_00431_2.wav,3
corax_00431_3.wav,5
corax_00431_4.wav,2
corax_00431_5.wav,3
corax_00432_1.wav,1
corax_00433_1.wav,1
corax_00433_2.wav,2
corax_00435_1.wav,1
corax_00436_1.wav,3
corax_00436_2.wav,1
corax_00437_1.wav,1
corax_00438_1.wav,1
corax_00438_2.wav,2
corax_00438_3.wav,2
corax_00440_1.wav,1
corax_00441_1.wav,1
corax_00443_1.wav,2
corax_00443_2.wav,2
corax_00444_1.wav,2
corax_00444_2.wav,1
corax_00444_3.wav,1
corax_00444_4.wav,1
corax_00445_1.wav,3
corax_00445_10.wav,5
corax_00445_11.wav,3
corax_00445_12.wav,1
corax_00445_13.wav,2
corax_00445_14.wav,1
corax_00445_15.wav,5
corax_00445_16.wav,3
corax_00445_17.wav,5
corax_00445_18.wav,2
corax_00445_19.wav,2
corax_00445_2.wav,3
corax_00445_20.wav,5
corax_00445_21.wav,4
corax_00445_22.wav,1
corax_00445_23.wav,8
corax_00445_24.wav,1
