File,Gaussian_Peak_Count
cornix_00285_23.wav,2
cornix_00285_24.wav,1
cornix_00285_3.wav,2
cornix_00285_4.wav,6
cornix_00285_5.wav,3
cornix_00285_6.wav,2
cornix_00285_7.wav,1
cornix_00285_8.wav,5
cornix_00285_9.wav,3
cornix_00286_1.wav,4
cornix_00287_1.wav,5
cornix_00287_2.wav,2
cornix_00288_1.wav,1
cornix_00288_2.wav,5
cornix_00288_3.wav,2
cornix_00289_1.wav,4
cornix_00289_2.wav,4
cornix_00289_3.wav,2
cornix_00289_4.wav,2
cornix_00289_5.wav,1
cornix_00289_6.wav,3
cornix_00289_7.wav,2
cornix_00289_8.wav,1
cornix_00290_1.wav,2
cornix_00291_1.wav,5
cornix_00291_2.wav,1
cornix_00291_3.wav,1
cornix_00291_4.wav,2
cornix_00292_1.wav,2
cornix_00293_1.wav,5
cornix_00294_1.wav,1
cornix_00294_2.wav,3
cornix_00295_1.wav,3
cornix_00296_1.wav,2
cornix_00296_2.wav,3
cornix_00296_3.wav,6
cornix_00297_1.wav,3
cornix_00297_2.wav,2
cornix_00297_3.wav,0
cornix_00297_4.wav,2
cornix_00297_5.wav,2
cornix_00297_6.wav,4
cornix_00298_1.wav,2
cornix_00299_1.wav,4
cornix_00299_2.wav,3
cornix_00299_3.wav,1
cornix_00299_4.wav,2
cornix_00299_5.wav,2
cornix_00299_6.wav,1
cornix_00300_1.wav,2
cornix_00300_2.wav,2
cornix_00301_1.wav,3
cornix_00301_2.wav,2
cornix_00301_3.wav,5
cornix_00301_4.wav,0
cornix_00301_5.wav,2
cornix_00303_1.wav,2
cornix_00304_1.wav,5
cornix_00304_2.wav,4
cornix_00304_3.wav,3
cornix_00304_4.wav,2
cornix_00304_5.wav,1
cornix_00304_6.wav,7
cornix_00304_7.wav,5
cornix_00304_8.wav,5
cornix_00306_1.wav,7
cornix_00307_1.wav,2
cornix_00307_2.wav,5
cornix_00308_1.wav,3
cornix_00308_2.wav,4
cornix_00309_1.wav,5
cornix_00310_1.wav,3
cornix_00310_2.wav,5
cornix_00311_1.wav,3
cornix_00311_2.wav,4
cornix_00312_1.wav,1
cornix_00313_1.wav,6
cornix_00314_1.wav,5
cornix_00314_2.wav,2
cornix_00314_3.wav,2
cornix_00314_4.wav,3
cornix_00314_5.wav,5
cornix_00315_1.wav,2
cornix_00316_1.wav,8
cornix_00317_1.wav,2
cornix_00318_1.wav,3
cornix_00318_2.wav,2
cornix_00318_3.wav,2
cornix_00320_1.wav,5
cornix_00321_1.wav,1
cornix_00322_1.wav,3
cornix_00323_1.wav,3
cornix_00323_2.wav,5
cornix_00323_3.wav,8
cornix_00323_4.wav,4
cornix_00323_5.wav,1
cornix_00324_1.wav,4
cornix_00327_1.wav,4
cornix_00329_1.wav,1
cornix_00329_2.wav,1
cornix_00329_3.wav,2
cornix_00330_1.wav,1
cornix_00331_1.wav,1
cornix_00331_2.wav,1
cornix_00332_1.wav,4
cornix_00333_1.wav,1
cornix_00334_1.wav,1
cornix_00337_1.wav,3
cornix_00339_1.wav,1
cornix_00339_2.wav,6
cornix_00339_3.wav,2
cornix_00339_4.wav,3
cornix_00339_5.wav,4
cornix_00339_6.wav,3
cornix_00340_1.wav,6
cornix_00341_1.wav,5
cornix_00342_1.wav,1
cornix_00343_1.wav,3
cornix_00343_2.wav,10
cornix_00343_3.wav,4
cornix_00344_1.wav,8
cornix_00345_1.wav,2
cornix_00348_1.wav,3
cornix_00350_1.wav,3
cornix_00350_2.wav,3
cornix_00351_1.wav,3
cornix_00351_2.wav,2
cornix_00352_1.wav,1
cornix_00353_1.wav,3
cornix_00354_1.wav,3
cornix_00354_2.wav,2
cornix_00354_3.wav,3
cornix_00354_4.wav,2
cornix_00354_5.wav,4
cornix_00355_1.wav,8
cornix_00357_1.wav,2
cornix_00358_1.wav,1
cornix_00359_1.wav,5
cornix_00359_2.wav,0
cornix_00360_1.wav,1
cornix_00360_2.wav,12
cornix_00361_1.wav,1
cornix_00361_10.wav,3
cornix_00361_11.wav,3
cornix_00361_12.wav,1
cornix_00361_2.wav,3
cornix_00361_3.wav,4
cornix_00361_4.wav,1
cornix_00361_5.wav,7
cornix_00361_6.wav,6
cornix_00361_7.wav,2
cornix_00361_8.wav,4
cornix_00361_9.wav,4
cornix_00362_1.wav,3
cornix_00362_10.wav,2
cornix_00362_11.wav,1
cornix_00362_12.wav,3
cornix_00362_13.wav,1
cornix_00362_14.wav,1
cornix_00362_2.wav,2
cornix_00362_3.wav,2
cornix_00362_4.wav,2
cornix_00362_5.wav,2
cornix_00362_6.wav,3
cornix_00362_7.wav,2
cornix_00362_8.wav,1
cornix_00362_9.wav,3
cornix_00363_1.wav,4
cornix_00363_2.wav,5
cornix_00363_3.wav,1
cornix_00366_1.wav,1
cornix_00367_1.wav,3
cornix_00368_1.wav,7
cornix_00369_1.wav,1
cornix_00369_2.wav,5
cornix_00370_1.wav,2
cornix_00371_1.wav,1
cornix_00372_1.wav,1
cornix_00374_1.wav,6
cornix_00375_1.wav,5
cornix_00376_1.wav,1
cornix_00377_1.wav,4
cornix_00377_2.wav,4
cornix_00377_3.wav,3
cornix_00377_4.wav,4
cornix_00377_5.wav,4
cornix_00378_1.wav,2
cornix_00378_2.wav,3
cornix_00380_1.wav,7
cornix_00381_1.wav,2
cornix_00381_2.wav,2
cornix_00383_1.wav,3
cornix_00384_1.wav,5
cornix_00385_1.wav,3
cornix_00386_1.wav,3
cornix_00386_2.wav,1
cornix_00386_3.wav,2
cornix_00386_4.wav,7
cornix_00386_5.wav,3
cornix_00387_1.wav,3
cornix_00387_2.wav,4
cornix_00387_3.wav,4
cornix_00387_4.wav,3
cornix_00387_5.wav,3
cornix_00389_1.wav,1
cornix_00390_1.wav,1
cornix_00391_1.wav,2
cornix_00392_1.wav,5
cornix_00392_10.wav,2
cornix_00392_11.wav,1
cornix_00392_12.wav,2
cornix_00392_13.wav,2
cornix_00392_14.wav,1
cornix_00392_15.wav,5
cornix_00392_16.wav,2
cornix_00392_2.wav,2
cornix_00392_3.wav,6
cornix_00392_4.wav,4
cornix_00392_5.wav,1
cornix_00392_6.wav,1
cornix_00392_7.wav,1
cornix_00392_8.wav,2
cornix_00392_9.wav,2
cornix_00393_1.wav,2
cornix_00393_2.wav,1
cornix_00396_1.wav,2
cornix_00397_1.wav,9
cornix_00398_1.wav,6
cornix_00399_1.wav,2
cornix_00399_2.wav,3
cornix_00399_3.wav,1
cornix_00400_1.wav,3
cornix_00401_1.wav,5
cornix_00402_1.wav,2
cornix_00403_1.wav,2
cornix_00403_2.wav,2
cornix_00403_3.wav,1
cornix_00403_4.wav,7
cornix_00404_1.wav,7
cornix_00404_2.wav,1
cornix_00404_3.wav,2
cornix_00404_4.wav,2
cornix_00404_5.wav,1
cornix_00405_1.wav,7
cornix_00406_1.wav,3
cornix_00406_2.wav,6
cornix_00407_1.wav,1
cornix_00407_2.wav,2
cornix_00407_3.wav,4
cornix_00409_1.wav,9
cornix_00409_2.wav,15
cornix_00409_3.wav,7
cornix_00410_1.wav,7
cornix_00412_1.wav,4
cornix_00412_2.wav,3
cornix_00412_3.wav,2
cornix_00416_1.wav,7
cornix_00417_1.wav,5
cornix_00418_1.wav,3
cornix_00419_1.wav,3
cornix_00419_2.wav,1
cornix_00419_3.wav,3
cornix_00420_1.wav,4
cornix_00420_2.wav,2
cornix_00420_3.wav,4
cornix_00421_1.wav,4
cornix_00422_1.wav,5
cornix_00422_10.wav,2
cornix_00422_2.wav,1
cornix_00422_3.wav,1
cornix_00422_4.wav,1
cornix_00422_5.wav,1
cornix_00422_6.wav,2
cornix_00422_7.wav,1
cornix_00422_8.wav,1
cornix_00422_9.wav,2
cornix_00425_1.wav,3
cornix_00425_2.wav,1
cornix_00427_1.wav,2
cornix_00427_2.wav,3
cornix_00427_3.wav,2
cornix_00427_4.wav,1
cornix_00428_1.wav,5
cornix_00429_1.wav,1
cornix_00430_1.wav,4
cornix_00430_2.wav,2
cornix_00430_3.wav,2
cornix_00430_4.wav,3
cornix_00430_5.wav,1
cornix_00430_6.wav,1
cornix_00431_1.wav,4
cornix_00431_2.wav,2
cornix_00432_1.wav,1
cornix_00432_2.wav,1
cornix_00432_3.wav,5
cornix_00432_4.wav,1
cornix_00432_5.wav,4
cornix_00432_6.wav,3
cornix_00433_1.wav,2
cornix_00433_2.wav,3
cornix_00433_3.wav,1
cornix_00433_4.wav,3
cornix_00434_1.wav,2
cornix_00436_1.wav,5
cornix_00437_1.wav,2
cornix_00437_2.wav,3
cornix_00438_1.wav,2
cornix_00438_2.wav,2
cornix_00438_3.wav,2
cornix_00438_4.wav,1
cornix_00439_1.wav,1
cornix_00439_2.wav,3
cornix_00440_1.wav,4
cornix_00440_2.wav,2
cornix_00440_3.wav,2
cornix_00440_4.wav,5
